GMT,Net_pwr_Falcon,Net_pwr_Apollo,Net_pwr_bt3,Net_pwr_bt4,net_pwr_bt5
8/3/2019 9:00,122362.6116,122427.2693,122445.8678,122538.5703,122555.8863
8/3/2019 9:10,110436.9916,110464.4691,110500.7249,110523.8807,110538.8783
8/3/2019 9:20,96033.47655,96051.25103,96118.79129,96172.57718,96201.76436
8/3/2019 9:30,81338.72173,81358.9035,81359.82087,81383.70843,81423.19082
8/3/2019 9:40,69535.87578,69601.08642,69601.90328,69621.9575,69674.56075
8/3/2019 9:50,58637.78577,58680.95668,58744.54306,58833.78259,58926.10773
8/3/2019 10:00,48214.25753,48285.10229,48306.56576,48371.61135,48418.05841
8/3/2019 10:10,38974.0015,39063.19028,39064.68996,39128.64076,39167.6729
8/3/2019 10:20,31740.07317,31806.09682,31900.79493,31959.12891,31997.88202
8/3/2019 10:30,24782.76702,24875.06056,24940.83125,25005.22579,25027.47877
8/3/2019 10:40,18486.94452,18548.75931,18637.20956,18688.41718,18736.8279
8/3/2019 10:50,13531.02676,13591.04064,13690.0901,13720.03521,13798.14318
8/3/2019 11:00,9266.341578,9356.189506,9378.320514,9478.185576,9478.346252
8/3/2019 11:10,6244.997639,6254.252732,6263.784783,6340.075733,6395.292694
8/3/2019 11:20,1759.274558,1811.444272,1817.90057,1829.135753,1864.293286
8/3/2019 11:30,865.7503166,884.8154802,948.1827227,949.0314326,962.4112702
8/3/2019 11:40,0,3.444575742,81.60632473,157.0660219,219.7944454
8/3/2019 11:50,378.4111255,415.777691,506.1578872,510.0661143,564.9990658
8/3/2019 12:00,2413.587998,2459.420547,2521.442819,2588.073516,2609.776276
8/3/2019 12:10,5759.50436,5792.564249,5836.316761,5900.901034,5950.751545
8/3/2019 12:20,11404.05034,11488.90633,11511.68264,11517.87796,11600.41977
8/3/2019 12:30,17812.96693,17860.85317,17913.61225,17917.12137,17992.59343
8/3/2019 12:40,14533.67392,14534.24675,14613.96092,14650.61999,14750.54753
8/3/2019 12:50,24567.06849,24610.62572,24632.55545,24727.85621,24770.0333
8/3/2019 13:00,41581.50858,41608.68964,41640.08887,41723.29721,41790.67365
8/3/2019 13:10,54013.7924,54014.11474,54071.44638,54095.20832,54128.69227
8/3/2019 13:20,69699.20002,69712.31473,69744.59339,69786.97647,69861.92203
8/3/2019 13:30,89535.20929,89559.58035,89564.58188,89581.73375,89595.45385
8/3/2019 13:40,111693.4171,111712.568,111760.4767,111858.583,111912.0806
8/3/2019 13:50,137872.2354,137941.1114,137981.0434,138067.965,138118.0321
8/3/2019 14:00,173078.1658,173127.9275,173198.9767,173289.7622,173325.6428
8/3/2019 14:10,194149.5321,194209.4612,194251.6169,194280.6931,194328.8401
8/3/2019 14:20,194149.5321,194204.9019,194280.9113,194340.3009,194376.6426
8/3/2019 14:30,194149.5321,194230.3271,194298.5479,194319.2779,194398.2514
8/3/2019 14:40,194149.5321,194245.3474,194338.3404,194361.0611,194405.4905
8/3/2019 14:50,194149.5321,194227.3549,194263.955,194354.8222,194412.7832
8/3/2019 15:00,194149.5321,194182.7438,194214.5003,194301.2289,194346.2479
8/3/2019 15:10,194149.5321,194152.4166,194165.0525,194196.6611,194218.1524
8/3/2019 15:20,194149.5321,194241.6215,194270.2028,194322.2855,194345.6213
8/3/2019 15:30,194149.5321,194207.4598,194267.4692,194337.5463,194364.5261
8/3/2019 15:40,194149.5321,194167.3291,194198.9063,194232.7175,194269.2072
8/3/2019 15:50,194149.5321,194230.7858,194312.0414,194351.7972,194387.1062
8/3/2019 16:00,194149.5321,194237.8076,194305.6542,194367.4124,194420.2176
8/3/2019 16:10,194149.5321,194215.7974,194283.2619,194335.8996,194407.9327
8/3/2019 16:20,194149.5321,194221.2147,194266.0906,194277.407,194317.4053
8/3/2019 16:30,194149.5321,194227.0865,194306.2347,194365.0494,194459.8732
8/3/2019 16:40,194149.5321,194193.8548,194271.1246,194285.3487,194333.258
8/3/2019 16:50,194149.5321,194158.2318,194188.9738,194274.1825,194274.7177
8/3/2019 17:00,174063.1729,174149.5641,174197.5772,174259.0101,174311.2502
8/3/2019 17:10,141815.3317,141901.4315,141932.9318,142012.8957,142089.0546
8/3/2019 17:20,109800.8982,109855.5637,109908.8163,109949.4698,109951.209
8/3/2019 17:30,80056.79618,80132.97187,80154.2262,80242.95062,80245.37634
8/3/2019 17:40,54397.61976,54469.96303,54490.50033,54547.11135,54602.59877
8/3/2019 17:50,30502.43438,30569.39413,30668.90272,30732.27382,30799.5125
8/3/2019 18:00,11628.84358,11661.20094,11704.93309,11768.44068,11815.76609
8/3/2019 18:10,1934.396799,1990.233171,2045.135798,2083.781336,2109.228479
8/3/2019 18:20,0,38.67644572,128.98014,166.8404328,188.9361094
8/3/2019 18:30,0,29.57191007,41.92195803,139.9080663,188.1967035
8/3/2019 18:40,2600.845542,2675.425169,2771.499116,2829.390039,2878.469632
8/3/2019 18:50,1098.377839,1186.953262,1258.820232,1308.243977,1388.517259
8/3/2019 19:00,8340.207883,8428.352425,8474.913607,8532.073757,8560.336223
8/3/2019 19:10,129924.6522,129978.8146,130047.6727,130049.4196,130115.2103
8/3/2019 19:20,67571.9888,67588.94455,67660.14181,67724.69772,67819.10622
8/3/2019 19:30,73299.82553,73374.56831,73398.82498,73477.58721,73479.6389
8/3/2019 19:40,103366.9712,103407.0277,103456.4687,103473.1023,103476.8015
8/3/2019 19:50,131439.5946,131484.5079,131505.4296,131526.3916,131622.6454
8/3/2019 20:00,122293.6424,122359.1498,122389.1172,122481.5031,122543.1347
8/3/2019 20:10,123874.4224,123906.9439,123980.5202,124020.4882,124079.2225
8/3/2019 20:20,142416.7197,142505.5895,142506.8239,142569.065,142604.3298
8/3/2019 20:30,155585.2552,155670.5941,155726.4307,155783.6913,155818.3267
8/3/2019 20:40,156206.3917,156264.2764,156271.6379,156305.7645,156355.6355
8/3/2019 20:50,150588.3937,150613.0637,150688.2345,150693.5448,150771.4643
8/3/2019 21:00,141478.4901,141496.8392,141576.0991,141641.9427,141669.432
8/3/2019 21:10,134244.8688,134246.8713,134280.0662,134292.579,134364.7698
8/3/2019 21:20,123440.313,123440.9685,123500.9836,123527.4984,123535.6023
8/3/2019 21:30,111525.276,111602.2814,111638.2006,111667.9633,111719.0996
8/3/2019 21:40,99127.05915,99199.58535,99262.8756,99270.6491,99297.13407
8/3/2019 21:50,85582.504,85590.85778,85688.74039,85744.87058,85782.52211
8/3/2019 22:00,72530.30676,72538.62509,72618.14742,72676.83359,72722.46483
8/3/2019 22:10,62097.79052,62161.57385,62217.63946,62302.57673,62377.64572
8/3/2019 22:20,51259.49682,51341.23898,51387.55853,51430.47769,51515.17001
8/3/2019 22:30,40268.02415,40294.99021,40339.19588,40377.7857,40469.47984
8/3/2019 22:40,31377.06965,31442.40353,31477.04649,31523.34313,31613.5395
8/3/2019 22:50,25137.31708,25233.56747,25277.46821,25298.82731,25316.56215
8/3/2019 23:00,19297.30311,19297.8794,19299.16825,19379.34275,19405.79347
8/3/2019 23:10,14470.01486,14537.94491,14614.69715,14669.7961,14702.69528
8/3/2019 23:20,11751.91226,11784.92607,11871.61394,11891.27094,11919.1597
8/3/2019 23:30,6078.977248,6079.159288,6152.502003,6182.341536,6253.344652
8/3/2019 23:40,4152.523537,4222.844236,4273.904262,4370.129224,4403.072324
8/3/2019 23:50,1657.808438,1750.203465,1753.128277,1774.980287,1812.111192
8/4/2019 0:00,1255.485677,1330.920572,1405.355056,1410.160797,1460.751639
8/4/2019 0:10,0,75.45021955,97.43678822,149.0932104,237.5565122
8/4/2019 0:20,0,73.60180716,170.6385488,228.0774722,256.5526517
8/4/2019 0:30,571.1143994,641.1893594,650.7813088,696.7529306,746.574563
8/4/2019 0:40,7384.863812,7464.272506,7471.377974,7550.918807,7607.394135
8/4/2019 0:50,17117.4034,17136.79162,17229.12851,17304.82281,17309.17474
8/4/2019 1:00,18999.12827,19039.16064,19047.84231,19113.23472,19148.40335
8/4/2019 1:10,21066.67458,21142.52175,21196.70655,21214.28043,21277.57003
8/4/2019 1:20,36310.93396,36379.37323,36446.60533,36515.79207,36563.01218
8/4/2019 1:30,48696.62318,48765.9188,48823.60283,48918.10554,48998.19543
8/4/2019 1:40,61588.75846,61658.97977,61713.59826,61790.87061,61826.62442
8/4/2019 1:50,81016.3446,81036.44708,81052.10951,81099.66328,81178.41212
8/4/2019 2:00,101127.8574,101218.1675,101306.5244,101307.115,101347.2772
8/4/2019 2:10,126505.6379,126506.8442,126591.0171,126629.7559,126659.6032
8/4/2019 2:20,157421.0564,157462.0311,157498.5236,157511.2378,157594.3551
8/4/2019 2:30,194149.5321,194198.9082,194204.242,194206.7764,194211.7864
8/4/2019 2:40,194149.5321,194219.5547,194258.0977,194261.5878,194296.8638
8/4/2019 2:50,194149.5321,194185.4779,194262.7009,194338.9492,194377.7866
8/4/2019 3:00,194149.5321,194181.476,194242.4024,194297.7339,194383.6225
8/4/2019 3:10,194149.5321,194243.0617,194257.9427,194268.3798,194318.9436
8/4/2019 3:20,194149.5321,194240.5425,194338.7172,194412.7137,194422.7662
8/4/2019 3:30,194149.5321,194155.4299,194167.267,194203.0078,194233.5742
8/4/2019 3:40,194149.5321,194218.2128,194242.8664,194341.6945,194417.2866
8/4/2019 3:50,194149.5321,194189.9134,194236.1784,194287.1634,194376.646
8/4/2019 4:00,194149.5321,194150.2206,194180.1669,194223.7742,194240.1015
8/4/2019 4:10,194149.5321,194241.4171,194274.8483,194301.9362,194357.3477
8/4/2019 4:20,194149.5321,194203.2364,194208.8162,194270.3745,194316.9961
8/4/2019 4:30,194149.5321,194240.6689,194302.5192,194310.4917,194404.9632
8/4/2019 4:40,194149.5321,194172.1535,194206.5514,194231.3955,194326.1615
8/4/2019 4:50,194149.5321,194218.7256,194279.7816,194377.2075,194462.8828
8/4/2019 5:00,194149.5321,194240.1369,194285.0849,194294.0036,194378.9408
8/4/2019 5:10,194149.5321,194214.191,194277.8206,194374.6329,194407.9751
8/4/2019 5:20,194149.5321,194210.5027,194291.6461,194295.1543,194358.4329
8/4/2019 5:30,153042.8819,153098.5085,153196.1975,153288.1799,153361.1535
8/4/2019 5:40,115861.8932,115948.3233,115979.369,116076.428,116167.7143
8/4/2019 5:50,83744.16019,83771.13647,83847.01791,83919.92731,83921.18987
8/4/2019 6:00,59899.41467,59991.45841,60084.25019,60100.34479,60177.37408
8/4/2019 6:10,41667.08571,41682.32867,41768.01699,41787.04663,41828.86115
8/4/2019 6:20,23637.04522,23728.46788,23733.59316,23756.9103,23794.56362
8/4/2019 6:30,7705.201975,7794.097068,7860.797717,7866.401149,7962.4098
8/4/2019 6:40,501.2090011,535.8382517,607.2051855,610.4072618,663.392249
8/4/2019 6:50,0,91.26510354,147.2560958,236.589922,255.5768537
8/4/2019 7:00,1286.590285,1358.789018,1405.486505,1406.697618,1469.044399
8/4/2019 7:10,1169.255018,1193.925243,1247.285431,1312.78058,1347.767505
8/4/2019 7:20,1696.186672,1740.277517,1820.945782,1920.021049,1957.691416
8/4/2019 7:30,17390.67327,17396.11742,17448.07212,17518.64519,17554.46767
8/4/2019 7:40,100211.2623,100235.7416,100321.2308,100391.0754,100454.1198
8/4/2019 7:50,66360.55045,66425.27602,66466.68148,66565.06324,66571.06751
8/4/2019 8:00,79319.97648,79385.59555,79414.8873,79480.11321,79568.58096
8/4/2019 8:10,97339.09895,97424.20205,97440.56408,97524.59937,97538.08023
8/4/2019 8:20,106205.9572,106297.7934,106354.018,106354.8451,106446.8435
8/4/2019 8:30,108369.7346,108396.7877,108485.8161,108525.0152,108599.862
8/4/2019 8:40,126484.7903,126487.0082,126514.5257,126581.0312,126618.2035
8/4/2019 8:50,148799.8648,148875.7555,148895.4816,148979.7224,148997.0491
8/4/2019 9:00,156368.4182,156423.0242,156440.5174,156536.4609,156627.9637
8/4/2019 9:10,154885.7738,154895.4955,154967.6034,155023.9548,155030.5528
8/4/2019 9:20,149381.1825,149393.5958,149473.574,149516.3979,149531.6051
8/4/2019 9:30,139831.0412,139863.5356,139865.351,139889.1722,139951.4145
8/4/2019 9:40,129287.1282,129318.8254,129332.0915,129399.5678,129436.8125
8/4/2019 9:50,117520.1889,117612.7544,117694.4456,117765.7024,117860.7423
8/4/2019 10:00,105017.8599,105073.3557,105147.1774,105197.959,105250.2204
8/4/2019 10:10,90181.3144,90275.05486,90304.68762,90337.1309,90400.68033
8/4/2019 10:20,77595.26481,77677.36667,77742.61791,77820.21493,77900.70617
8/4/2019 10:30,65980.87113,66006.77088,66044.7921,66129.22457,66169.73052
8/4/2019 10:40,54352.33595,54417.05909,54485.74145,54506.82289,54529.46513
8/4/2019 10:50,44203.42031,44269.20524,44270.12571,44327.82376,44425.92226
8/4/2019 11:00,35461.15434,35503.4237,35516.34314,35561.08076,35641.03707
8/4/2019 11:10,28119.3621,28188.79751,28227.62151,28232.59229,28240.20703
8/4/2019 11:20,22685.8579,22753.99101,22762.04548,22812.84407,22836.32459
8/4/2019 11:30,16854.8588,16873.08641,16877.56935,16908.13196,16933.22249
8/4/2019 11:40,11214.58744,11254.4709,11325.20004,11366.48207,11405.96091
8/4/2019 11:50,9357.538204,9366.365869,9395.735478,9461.532257,9493.942655
8/4/2019 12:00,2916.958891,2977.010956,2998.518584,3025.61106,3056.84237
8/4/2019 12:10,1976.951454,2037.82687,2097.339374,2179.144218,2207.432119
8/4/2019 12:20,550.5137596,579.4588714,646.6067437,722.2830338,747.2703831
8/4/2019 12:30,0,87.2312772,184.6340355,208.7677652,291.9222088
8/4/2019 12:40,485.4413998,568.3372394,570.2894838,577.406517,642.3911455
8/4/2019 12:50,4018.572268,4075.476587,4169.038563,4211.824681,4230.729513
8/4/2019 13:00,8693.992676,8712.180584,8712.3065,8775.891917,8808.433963
8/4/2019 13:10,16570.78118,16586.32627,16628.3635,16653.89351,16718.96323
8/4/2019 13:20,16306.78638,16366.64281,16381.41649,16395.29751,16450.84772
8/4/2019 13:30,15918.7799,15939.18533,16031.05238,16048.49931,16115.66969
8/4/2019 13:40,31238.62773,31269.34087,31317.24451,31332.8647,31336.11219
8/4/2019 13:50,44432.77256,44491.52722,44567.93699,44626.51413,44712.91338
8/4/2019 14:00,58410.65435,58466.27601,58504.57834,58529.4887,58597.4052
8/4/2019 14:10,74108.58268,74164.45511,74222.26294,74303.07248,74312.15807
8/4/2019 14:20,92889.22529,92900.96896,92984.41886,93036.41521,93090.09461
8/4/2019 14:30,115604.2136,115620.9545,115646.1061,115735.2197,115759.7996
8/4/2019 14:40,143419.5573,143488.064,143557.6792,143634.604,143708.8166
8/4/2019 14:50,180752.9016,180827.6292,180836.3696,180884.6489,180923.7313
8/4/2019 15:00,194149.5321,194161.3774,194164.2938,194168.8555,194223.2239
8/4/2019 15:10,194149.5321,194218.1394,194230.8138,194263.3843,194269.5494
8/4/2019 15:20,194149.5321,194177.7782,194224.1666,194248.748,194287.1997
8/4/2019 15:30,194149.5321,194238.5884,194335.2189,194362.5044,194407.677
8/4/2019 15:40,194149.5321,194158.2945,194230.5727,194249.8813,194294.0382
8/4/2019 15:50,194149.5321,194246.7356,194338.238,194424.9591,194430.8086
8/4/2019 16:00,194149.5321,194245.914,194256.5596,194274.6179,194289.8993
8/4/2019 16:10,194149.5321,194166.3613,194263.369,194330.8098,194404.6767
8/4/2019 16:20,194149.5321,194151.7239,194185.6635,194217.6634,194291.6275
8/4/2019 16:30,194149.5321,194188.7637,194252.2091,194302.947,194350.6404
8/4/2019 16:40,194149.5321,194213.9216,194303.2732,194326.3253,194366.3129
8/4/2019 16:50,194149.5321,194161.309,194193.3915,194268.5131,194345.3751
8/4/2019 17:00,194149.5321,194168.1263,194219.0417,194310.2095,194313.8893
8/4/2019 17:10,194149.5321,194221.8139,194261.6668,194310.9881,194378.5919
8/4/2019 17:20,194149.5321,194157.9237,194212.9466,194236.1307,194295.3648
8/4/2019 17:30,194149.5321,194211.7199,194292.4238,194348.0883,194395.6867
8/4/2019 17:40,194149.5321,194223.0117,194252.6903,194307.1484,194336.9468
8/4/2019 17:50,161775.195,161832.2865,161906.2311,161997.5397,162038.9975
8/4/2019 18:00,128804.1514,128809.0701,128863.0748,128937.8194,128999.751
8/4/2019 18:10,96262.29474,96266.33438,96296.35427,96365.67931,96425.0571
8/4/2019 18:20,69584.77136,69678.71033,69723.61994,69763.07937,69771.83561
8/4/2019 18:30,47408.90291,47498.37677,47521.14839,47567.14223,47645.38137
8/4/2019 18:40,26445.70217,26519.45466,26520.41931,26604.99692,26685.21055
8/4/2019 18:50,9546.44317,9620.3351,9719.828962,9790.762493,9850.814811
8/4/2019 19:00,1261.905747,1355.241441,1409.519477,1429.912623,1452.500401
8/4/2019 19:10,0,76.34304561,164.6152406,235.6240368,261.7907769
8/4/2019 19:20,564.8110851,659.4581019,725.7761855,778.1512492,814.276427
8/4/2019 19:30,15798.96455,15894.90934,15935.74476,15989.4533,16023.57633
8/4/2019 19:40,2479.910095,2542.999763,2598.080499,2651.079901,2747.196669
8/4/2019 19:50,15626.50269,15641.53891,15712.05629,15771.73775,15836.62695
8/4/2019 20:00,108485.1123,108492.4605,108501.217,108505.7094,108538.6326
8/4/2019 20:10,72185.20203,72232.39143,72286.70571,72321.62268,72415.06262
8/4/2019 20:20,75576.39569,75622.01478,75656.06218,75668.04992,75767.23622
8/4/2019 20:30,102375.7589,102473.3442,102516.9324,102566.467,102597.4169
8/4/2019 20:40,126734.1708,126743.7206,126814.9478,126851.4673,126908.7845
8/4/2019 20:50,127389.4329,127412.5122,127412.8119,127474.0417,127525.0042
8/4/2019 21:00,125110.7658,125116.4547,125173.5312,125182.2311,125221.9035
8/4/2019 21:10,144645.9437,144712.1593,144771.5944,144782.9822,144837.7592
8/4/2019 21:20,151165.5084,151245.1694,151337.6524,151423.9239,151495.3823
8/4/2019 21:30,153386.0133,153453.3773,153481.9255,153506.9351,153555.1896
8/4/2019 21:40,145312.6655,145356.5229,145376.0681,145419.9418,145491.1347
8/4/2019 21:50,136527.2779,136593.2119,136605.4225,136630.2786,136679.4026
8/4/2019 22:00,129386.4215,129485.0985,129499.2929,129597.271,129678.2227
8/4/2019 22:10,117801.8756,117890.3718,117973.1211,118050.5504,118073.9191
8/4/2019 22:20,106322.0408,106388.7404,106433.8997,106487.0903,106571.1877
8/4/2019 22:30,94350.59515,94367.42057,94379.91463,94479.38319,94550.28459
8/4/2019 22:40,78960.34686,79047.86898,79130.71293,79157.67969,79198.75306
8/4/2019 22:50,66498.25215,66532.19471,66618.48328,66648.03522,66685.55439
8/4/2019 23:00,56986.39221,57018.20644,57057.70647,57116.07069,57177.71712
8/4/2019 23:10,47092.71455,47122.60382,47133.52517,47138.97954,47182.51589
8/4/2019 23:20,36846.67402,36874.28119,36921.31596,36932.8669,37000.1045
8/4/2019 23:30,29656.11304,29722.17793,29767.28846,29826.52199,29855.48652
8/4/2019 23:40,23633.29315,23713.54187,23732.4412,23816.02517,23887.37198
8/4/2019 23:50,17642.60586,17681.95145,17725.63529,17762.93321,17766.59571
8/5/2019 0:00,11921.12345,11968.5566,12039.03453,12060.12877,12132.29176
8/5/2019 0:10,6807.374718,6835.66608,6860.95744,6924.45316,6964.162684
8/5/2019 0:20,4380.4823,4415.098885,4438.056322,4481.317675,4580.730344
8/5/2019 0:30,2240.40159,2250.198782,2274.779301,2303.049267,2372.208033
8/5/2019 0:40,877.9483488,917.2425412,931.1343966,1006.226554,1051.615361
8/5/2019 0:50,0,85.53204981,94.12611689,112.9688659,121.9794025
8/5/2019 1:00,0,54.07273218,112.2311203,184.4113578,274.7676061
8/5/2019 1:10,83.68616207,95.62905386,96.89409956,184.207937,203.629618
8/5/2019 1:20,5815.817288,5915.24028,5994.897541,6025.532105,6034.378771
8/5/2019 1:30,13871.11628,13926.71252,14024.48082,14050.186,14058.88682
8/5/2019 1:40,19624.90648,19650.52215,19675.67773,19752.89057,19792.66211
8/5/2019 1:50,25777.13476,25844.95619,25848.91603,25877.67999,25885.70012
8/5/2019 2:00,30465.79056,30501.15388,30591.67792,30634.70288,30724.17111
8/5/2019 2:10,38508.24349,38535.64158,38553.75278,38624.44654,38683.46379
8/5/2019 2:20,49111.61663,49188.45389,49285.50926,49337.48314,49342.61548
8/5/2019 2:30,60842.51145,60929.54128,61007.82499,61097.08231,61180.47448
8/5/2019 2:40,78093.18652,78117.34514,78148.82388,78194.93143,78288.94758
8/5/2019 2:50,97559.14656,97646.6821,97651.09426,97739.10417,97809.8965
8/5/2019 3:00,121944.3106,122018.1887,122104.662,122116.2747,122169.6098
8/5/2019 3:10,152380.6139,152442.8592,152458.4912,152514.4473,152529.885
8/5/2019 3:20,194149.5321,194161.029,194190.9126,194192.0476,194220.7325
8/5/2019 3:30,194149.5321,194206.7057,194279.6621,194325.451,194374.3427
8/5/2019 3:40,194149.5321,194244.7096,194291.1837,194332.673,194375.7382
8/5/2019 3:50,194149.5321,194188.8293,194276.0436,194307.5084,194389.3823
8/5/2019 4:00,194149.5321,194204.5064,194289.5512,194374.3782,194394.5104
8/5/2019 4:10,194149.5321,194158.8323,194175.041,194186.791,194212.083
8/5/2019 4:20,194149.5321,194232.5619,194275.4266,194305.929,194369.5131
